stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
4,74.0,91.0,25.0,17.0,82.0,12.0,91.0,pm25,sedang
3,81.0,102.0,25.0,19.0,76.0,12.0,102.0,pm25,tidak sehat
3,96.0,102.0,26.0,19.0,78.0,12.0,102.0,pm25,tidak sehat
3,93.0,102.0,25.0,37.0,68.0,18.0,102.0,pm25,tidak sehat
3,81.0,102.0,24.0,19.0,58.0,13.0,102.0,pm25,tidak sehat
4,41.0,91.0,21.0,21.0,68.0,17.0,91.0,pm25,sedang
4,58.0,91.0,23.0,24.0,59.0,14.0,91.0,pm25,sedang
2,52.0,70.0,24.0,20.0,68.0,10.0,70.0,pm25,sedang
4,56.0,91.0,22.0,17.0,67.0,10.0,91.0,pm25,sedang
4,75.0,91.0,25.0,19.0,99.0,14.0,99.0,o3,sedang
2,80.0,70.0,33.0,29.0,82.0,18.0,82.0,o3,sedang
2,62.0,70.0,30.0,18.0,64.0,13.0,70.0,pm25,sedang
3,71.0,102.0,32.0,10.0,58.0,10.0,102.0,pm25,tidak sehat
3,84.0,102.0,31.0,20.0,63.0,16.0,102.0,pm25,tidak sehat
4,72.0,91.0,33.0,27.0,88.0,14.0,91.0,pm25,sedang
3,79.0,102.0,31.0,17.0,68.0,14.0,102.0,pm25,tidak sehat
4,74.0,91.0,33.0,13.0,75.0,17.0,91.0,pm25,sedang
4,63.0,91.0,31.0,9.0,100.0,11.0,100.0,o3,sedang
4,57.0,91.0,31.0,10.0,80.0,11.0,91.0,pm25,sedang
3,84.0,102.0,33.0,15.0,67.0,16.0,102.0,pm25,tidak sehat
4,70.0,91.0,33.0,12.0,71.0,12.0,91.0,pm25,sedang
4,74.0,91.0,33.0,15.0,79.0,10.0,91.0,pm25,sedang
4,69.0,91.0,33.0,13.0,134.0,14.0,134.0,o3,tidak sehat
1,43.0,94.0,58.0,29.0,35.0,65.0,94.0,pm25,sedang
2,58.0,70.0,86.0,38.0,64.0,80.0,86.0,so2,sedang
2,64.0,70.0,93.0,25.0,62.0,86.0,93.0,so2,sedang
1,50.0,94.0,67.0,24.0,31.0,77.0,94.0,pm25,sedang
2,59.0,70.0,89.0,24.0,35.0,77.0,89.0,so2,sedang
1,73.0,94.0,81.0,29.0,66.0,85.0,94.0,pm25,sedang
1,36.0,94.0,52.0,22.0,55.0,72.0,94.0,pm25,sedang
1,38.0,94.0,68.0,26.0,51.0,71.0,94.0,pm25,sedang
1,60.0,94.0,77.0,34.0,42.0,80.0,94.0,pm25,sedang
1,24.0,94.0,39.0,16.0,38.0,59.0,94.0,pm25,sedang
2,51.0,70.0,72.0,17.0,57.0,68.0,72.0,so2,sedang
1,29.0,94.0,58.0,20.0,44.0,77.0,94.0,pm25,sedang
1,36.0,94.0,47.0,17.0,32.0,68.0,94.0,pm25,sedang
2,36.0,70.0,78.0,20.0,38.0,65.0,78.0,so2,sedang
2,52.0,70.0,82.0,20.0,56.0,65.0,82.0,so2,sedang
2,70.0,70.0,92.0,19.0,38.0,67.0,92.0,so2,sedang
1,58.0,94.0,86.0,22.0,41.0,93.0,94.0,pm25,sedang
1,51.0,94.0,64.0,21.0,37.0,78.0,94.0,pm25,sedang
1,42.0,94.0,56.0,19.0,35.0,58.0,94.0,pm25,sedang
1,54.0,94.0,45.0,17.0,33.0,72.0,94.0,pm25,sedang
1,63.0,94.0,51.0,21.0,38.0,67.0,94.0,pm25,sedang
2,84.0,70.0,112.0,32.0,54.0,67.0,112.0,so2,tidak sehat
2,89.0,70.0,126.0,47.0,61.0,104.0,126.0,so2,tidak sehat
2,64.0,70.0,90.0,19.0,31.0,75.0,90.0,so2,sedang
1,62.0,94.0,95.0,29.0,67.0,134.0,134.0,no2,tidak sehat
2,57.0,70.0,79.0,34.0,39.0,71.0,79.0,so2,sedang
1,33.0,94.0,37.0,25.0,20.0,63.0,94.0,pm25,sedang
1,28.0,94.0,49.0,25.0,28.0,53.0,94.0,pm25,sedang
1,30.0,94.0,53.0,26.0,36.0,65.0,94.0,pm25,sedang
1,46.0,94.0,39.0,25.0,32.0,64.0,94.0,pm25,sedang
1,41.0,94.0,55.0,24.0,29.0,68.0,94.0,pm25,sedang
4,73.0,126.0,38.0,26.0,46.0,34.0,126.0,pm25,tidak sehat
2,53.0,70.0,40.0,14.0,55.0,25.0,70.0,pm25,sedang
2,32.0,53.0,40.0,11.0,42.0,19.0,53.0,pm25,sedang
4,36.0,59.0,40.0,14.0,47.0,24.0,59.0,pm25,sedang
2,29.0,51.0,40.0,14.0,45.0,35.0,51.0,pm25,sedang
1,34.0,53.0,40.0,8.0,57.0,15.0,57.0,o3,sedang
1,33.0,55.0,40.0,10.0,57.0,13.0,57.0,o3,sedang
1,26.0,44.0,39.0,10.0,54.0,17.0,54.0,o3,sedang
3,33.0,57.0,40.0,13.0,47.0,22.0,57.0,pm25,sedang
2,50.0,64.0,40.0,13.0,49.0,16.0,64.0,pm25,sedang
2,38.0,57.0,43.0,13.0,35.0,17.0,57.0,pm25,sedang
2,63.0,98.0,43.0,16.0,33.0,42.0,98.0,pm25,sedang
2,59.0,89.0,40.0,12.0,40.0,16.0,89.0,pm25,sedang
2,55.0,73.0,40.0,11.0,42.0,19.0,73.0,pm25,sedang
3,42.0,66.0,40.0,13.0,37.0,25.0,66.0,pm25,sedang
3,43.0,63.0,40.0,11.0,42.0,26.0,63.0,pm25,sedang
4,46.0,71.0,40.0,25.0,41.0,37.0,71.0,pm25,sedang
2,53.0,70.0,44.0,13.0,41.0,29.0,70.0,pm25,sedang
4,32.0,52.0,42.0,20.0,41.0,33.0,52.0,pm25,sedang
3,45.0,63.0,39.0,13.0,53.0,20.0,63.0,pm25,sedang
4,36.0,52.0,39.0,10.0,48.0,17.0,52.0,pm25,sedang
2,68.0,103.0,42.0,22.0,41.0,40.0,103.0,pm25,tidak sehat
2,66.0,90.0,40.0,16.0,54.0,23.0,90.0,pm25,sedang
3,42.0,61.0,40.0,10.0,33.0,16.0,61.0,pm25,sedang
2,31.0,54.0,43.0,12.0,45.0,23.0,54.0,pm25,sedang
3,48.0,75.0,43.0,13.0,40.0,20.0,75.0,pm25,sedang
3,59.0,94.0,44.0,15.0,50.0,31.0,94.0,pm25,sedang
3,68.0,113.0,40.0,18.0,60.0,18.0,113.0,pm25,tidak sehat
2,62.0,97.0,45.0,13.0,38.0,18.0,97.0,pm25,sedang
3,55.0,81.0,50.0,17.0,53.0,28.0,81.0,pm25,sedang
2,59.0,83.0,46.0,21.0,50.0,35.0,83.0,pm25,sedang
3,62.0,103.0,45.0,19.0,49.0,31.0,103.0,pm25,tidak sehat
1,65.0,81.0,54.0,16.0,59.0,30.0,81.0,pm25,sedang
3,71.0,95.0,59.0,25.0,52.0,42.0,95.0,pm25,sedang
4,64.0,103.0,41.0,23.0,51.0,31.0,103.0,pm25,tidak sehat
3,58.0,81.0,40.0,16.0,41.0,22.0,81.0,pm25,sedang
2,51.0,63.0,41.0,15.0,33.0,22.0,63.0,pm25,sedang
4,60.0,91.0,42.0,21.0,42.0,39.0,91.0,pm25,sedang
3,38.0,53.0,39.0,9.0,43.0,21.0,53.0,pm25,sedang
2,66.0,99.0,41.0,19.0,45.0,25.0,99.0,pm25,sedang
2,53.0,72.0,41.0,13.0,41.0,25.0,72.0,pm25,sedang
2,52.0,73.0,41.0,16.0,37.0,21.0,73.0,pm25,sedang
4,55.0,92.0,42.0,18.0,49.0,34.0,92.0,pm25,sedang
3,67.0,101.0,46.0,13.0,57.0,36.0,101.0,pm25,tidak sehat
3,78.0,123.0,55.0,20.0,53.0,45.0,123.0,pm25,tidak sehat
3,78.0,125.0,45.0,16.0,74.0,40.0,125.0,pm25,tidak sehat
4,73.0,96.0,42.0,14.0,59.0,35.0,96.0,pm25,sedang
2,65.0,106.0,44.0,16.0,56.0,31.0,106.0,pm25,tidak sehat
2,81.0,118.0,41.0,16.0,51.0,17.0,118.0,pm25,tidak sehat
2,62.0,93.0,41.0,15.0,43.0,18.0,93.0,pm25,sedang
2,51.0,77.0,41.0,11.0,44.0,16.0,77.0,pm25,sedang
2,43.0,64.0,40.0,11.0,37.0,15.0,64.0,pm25,sedang
3,38.0,68.0,41.0,9.0,41.0,17.0,68.0,pm25,sedang
3,57.0,83.0,42.0,19.0,53.0,28.0,83.0,pm25,sedang
3,62.0,91.0,49.0,13.0,63.0,33.0,91.0,pm25,sedang
4,57.0,78.0,43.0,15.0,71.0,31.0,78.0,pm25,sedang
4,65.0,91.0,48.0,19.0,67.0,37.0,91.0,pm25,sedang
3,59.0,76.0,42.0,15.0,55.0,30.0,76.0,pm25,sedang
3,56.0,69.0,43.0,18.0,48.0,25.0,69.0,pm25,sedang
2,28.0,52.0,41.0,11.0,43.0,19.0,52.0,pm25,sedang
2,51.0,70.0,44.0,11.0,42.0,19.0,70.0,pm25,sedang
3,39.0,67.0,42.0,9.0,57.0,22.0,67.0,pm25,sedang
2,68.0,103.0,43.0,30.0,49.0,37.0,103.0,pm25,tidak sehat
2,61.0,85.0,43.0,15.0,59.0,28.0,85.0,pm25,sedang
1,43.0,61.0,43.0,10.0,36.0,18.0,61.0,pm25,sedang
1,30.0,52.0,42.0,11.0,43.0,19.0,52.0,pm25,sedang
1,39.0,57.0,51.0,12.0,40.0,22.0,57.0,pm25,sedang
4,55.0,77.0,43.0,14.0,49.0,28.0,77.0,pm25,sedang
2,64.0,101.0,43.0,16.0,50.0,29.0,101.0,pm25,tidak sehat
3,66.0,108.0,50.0,18.0,60.0,31.0,108.0,pm25,tidak sehat
1,69.0,93.0,51.0,20.0,54.0,31.0,93.0,pm25,sedang
1,70.0,82.0,63.0,18.0,64.0,40.0,82.0,pm25,sedang
1,65.0,81.0,55.0,16.0,65.0,32.0,81.0,pm25,sedang
4,67.0,88.0,55.0,27.0,50.0,42.0,88.0,pm25,sedang
1,69.0,94.0,55.0,20.0,50.0,44.0,94.0,pm25,sedang
4,67.0,118.0,43.0,20.0,39.0,41.0,118.0,pm25,tidak sehat
4,57.0,93.0,42.0,16.0,32.0,26.0,93.0,pm25,sedang
4,63.0,108.0,52.0,14.0,41.0,30.0,108.0,pm25,tidak sehat
1,64.0,94.0,52.0,12.0,55.0,30.0,94.0,pm25,sedang
4,76.0,105.0,56.0,19.0,50.0,37.0,105.0,pm25,tidak sehat
3,63.0,99.0,52.0,14.0,60.0,40.0,99.0,pm25,sedang
3,75.0,112.0,51.0,16.0,65.0,42.0,112.0,pm25,tidak sehat
1,88.0,115.0,61.0,18.0,73.0,40.0,115.0,pm25,tidak sehat
3,74.0,116.0,55.0,17.0,58.0,36.0,116.0,pm25,tidak sehat
3,64.0,117.0,52.0,11.0,59.0,24.0,117.0,pm25,tidak sehat
3,75.0,138.0,51.0,12.0,65.0,28.0,138.0,pm25,tidak sehat
3,61.0,94.0,51.0,15.0,56.0,34.0,94.0,pm25,sedang
1,69.0,85.0,60.0,17.0,44.0,38.0,85.0,pm25,sedang
1,71.0,91.0,57.0,18.0,55.0,42.0,91.0,pm25,sedang
2,66.0,102.0,51.0,15.0,57.0,33.0,102.0,pm25,tidak sehat
3,55.0,89.0,47.0,13.0,53.0,17.0,89.0,pm25,sedang
3,61.0,95.0,50.0,10.0,51.0,20.0,95.0,pm25,sedang
3,74.0,113.0,54.0,18.0,39.0,26.0,113.0,pm25,tidak sehat
3,73.0,117.0,53.0,20.0,45.0,38.0,117.0,pm25,tidak sehat
3,57.0,77.0,53.0,16.0,66.0,38.0,77.0,pm25,sedang
2,67.0,83.0,61.0,26.0,151.0,45.0,151.0,o3,tidak sehat
3,60.0,87.0,53.0,12.0,71.0,28.0,87.0,pm25,sedang
3,46.0,66.0,46.0,9.0,61.0,21.0,66.0,pm25,sedang
2,55.0,76.0,51.0,10.0,66.0,21.0,76.0,pm25,sedang
3,69.0,102.0,50.0,12.0,57.0,24.0,102.0,pm25,tidak sehat
3,67.0,105.0,52.0,10.0,63.0,21.0,105.0,pm25,tidak sehat
4,81.0,115.0,49.0,14.0,48.0,20.0,115.0,pm25,tidak sehat
4,56.0,81.0,51.0,9.0,52.0,14.0,81.0,pm25,sedang
3,62.0,89.0,54.0,11.0,40.0,19.0,89.0,pm25,sedang
3,54.0,92.0,50.0,9.0,52.0,16.0,92.0,pm25,sedang
4,54.0,75.0,55.0,11.0,51.0,24.0,75.0,pm25,sedang
2,41.0,58.0,48.0,10.0,49.0,26.0,58.0,pm25,sedang
3,61.0,99.0,52.0,17.0,55.0,36.0,99.0,pm25,sedang
3,66.0,103.0,53.0,12.0,56.0,27.0,103.0,pm25,tidak sehat
3,60.0,95.0,58.0,15.0,65.0,34.0,95.0,pm25,sedang
1,64.0,90.0,62.0,16.0,66.0,36.0,90.0,pm25,sedang
4,73.0,109.0,64.0,31.0,57.0,40.0,109.0,pm25,tidak sehat
3,86.0,118.0,74.0,26.0,72.0,38.0,118.0,pm25,tidak sehat
4,56.0,70.0,52.0,15.0,66.0,35.0,70.0,pm25,sedang
3,62.0,93.0,52.0,12.0,64.0,24.0,93.0,pm25,sedang
3,60.0,79.0,52.0,10.0,62.0,20.0,79.0,pm25,sedang
3,66.0,93.0,53.0,12.0,63.0,24.0,93.0,pm25,sedang
3,60.0,91.0,46.0,14.0,66.0,32.0,91.0,pm25,sedang
3,53.0,72.0,55.0,17.0,51.0,29.0,72.0,pm25,sedang
3,62.0,93.0,49.0,20.0,71.0,37.0,93.0,pm25,sedang
2,73.0,105.0,50.0,18.0,64.0,35.0,105.0,pm25,tidak sehat
3,68.0,100.0,54.0,20.0,76.0,38.0,100.0,pm25,sedang
1,68.0,93.0,57.0,20.0,61.0,41.0,93.0,pm25,sedang
3,66.0,100.0,48.0,13.0,76.0,30.0,100.0,pm25,sedang
3,64.0,93.0,51.0,20.0,65.0,38.0,93.0,pm25,sedang
2,63.0,95.0,50.0,15.0,72.0,32.0,95.0,pm25,sedang
3,61.0,86.0,52.0,15.0,68.0,31.0,86.0,pm25,sedang
3,70.0,103.0,53.0,16.0,72.0,38.0,103.0,pm25,tidak sehat
3,68.0,108.0,54.0,14.0,67.0,34.0,108.0,pm25,tidak sehat
3,71.0,108.0,56.0,23.0,48.0,47.0,108.0,pm25,tidak sehat
3,65.0,99.0,51.0,15.0,61.0,40.0,99.0,pm25,sedang
3,67.0,93.0,54.0,17.0,57.0,35.0,93.0,pm25,sedang
3,55.0,80.0,52.0,14.0,58.0,25.0,80.0,pm25,sedang
3,69.0,103.0,53.0,13.0,58.0,26.0,103.0,pm25,tidak sehat
2,73.0,114.0,52.0,13.0,44.0,29.0,114.0,pm25,tidak sehat
4,67.0,97.0,66.0,25.0,43.0,55.0,97.0,pm25,sedang
3,66.0,102.0,51.0,28.0,44.0,41.0,102.0,pm25,tidak sehat
3,77.0,102.0,59.0,23.0,49.0,45.0,102.0,pm25,tidak sehat
3,64.0,102.0,59.0,21.0,41.0,45.0,102.0,pm25,tidak sehat
3,81.0,140.0,66.0,26.0,44.0,58.0,140.0,pm25,tidak sehat
3,62.0,90.0,55.0,16.0,44.0,35.0,90.0,pm25,sedang
3,59.0,84.0,54.0,16.0,38.0,35.0,84.0,pm25,sedang
3,66.0,107.0,52.0,17.0,51.0,43.0,107.0,pm25,tidak sehat
3,80.0,119.0,54.0,19.0,42.0,52.0,119.0,pm25,tidak sehat
3,85.0,147.0,58.0,30.0,40.0,63.0,147.0,pm25,tidak sehat
3,67.0,118.0,53.0,10.0,53.0,23.0,118.0,pm25,tidak sehat
3,72.0,134.0,57.0,22.0,57.0,41.0,134.0,pm25,tidak sehat
3,65.0,117.0,53.0,18.0,61.0,38.0,117.0,pm25,tidak sehat
4,75.0,128.0,52.0,24.0,51.0,50.0,128.0,pm25,tidak sehat
3,79.0,125.0,57.0,19.0,55.0,38.0,125.0,pm25,tidak sehat
3,64.0,114.0,53.0,14.0,48.0,31.0,114.0,pm25,tidak sehat
3,68.0,108.0,56.0,23.0,40.0,51.0,108.0,pm25,tidak sehat
3,80.0,141.0,54.0,13.0,44.0,27.0,141.0,pm25,tidak sehat
3,94.0,161.0,51.0,15.0,50.0,25.0,161.0,pm25,tidak sehat
3,83.0,153.0,56.0,13.0,62.0,26.0,153.0,pm25,tidak sehat
2,68.0,102.0,51.0,10.0,55.0,29.0,102.0,pm25,tidak sehat
3,84.0,130.0,54.0,12.0,51.0,27.0,130.0,pm25,tidak sehat
3,83.0,145.0,56.0,11.0,50.0,26.0,145.0,pm25,tidak sehat
3,92.0,156.0,59.0,11.0,56.0,26.0,156.0,pm25,tidak sehat
3,78.0,132.0,54.0,10.0,63.0,23.0,132.0,pm25,tidak sehat
3,66.0,119.0,54.0,10.0,54.0,17.0,119.0,pm25,tidak sehat
1,64.0,59.0,52.0,9.0,44.0,14.0,64.0,pm10,sedang
1,78.0,119.0,54.0,11.0,43.0,26.0,119.0,pm25,tidak sehat
3,66.0,116.0,51.0,13.0,50.0,26.0,116.0,pm25,tidak sehat
3,95.0,174.0,62.0,15.0,56.0,30.0,174.0,pm25,tidak sehat
3,85.0,138.0,53.0,11.0,53.0,29.0,138.0,pm25,tidak sehat
3,74.0,134.0,55.0,10.0,58.0,20.0,134.0,pm25,tidak sehat
3,82.0,150.0,55.0,13.0,58.0,27.0,150.0,pm25,tidak sehat
3,80.0,140.0,51.0,11.0,77.0,28.0,140.0,pm25,tidak sehat
3,86.0,147.0,51.0,15.0,60.0,24.0,147.0,pm25,tidak sehat
3,55.0,102.0,52.0,9.0,58.0,19.0,102.0,pm25,tidak sehat
3,60.0,110.0,53.0,11.0,54.0,27.0,110.0,pm25,tidak sehat
3,63.0,104.0,52.0,10.0,59.0,28.0,104.0,pm25,tidak sehat
3,66.0,104.0,54.0,13.0,51.0,34.0,104.0,pm25,tidak sehat
3,81.0,148.0,55.0,24.0,54.0,42.0,148.0,pm25,tidak sehat
3,79.0,131.0,54.0,16.0,46.0,32.0,131.0,pm25,tidak sehat
3,82.0,140.0,56.0,13.0,41.0,35.0,140.0,pm25,tidak sehat
3,82.0,145.0,53.0,18.0,40.0,45.0,145.0,pm25,tidak sehat
4,78.0,140.0,52.0,18.0,53.0,39.0,140.0,pm25,tidak sehat
3,90.0,154.0,54.0,15.0,81.0,35.0,154.0,pm25,tidak sehat
3,63.0,100.0,50.0,18.0,65.0,29.0,100.0,pm25,sedang
3,55.0,86.0,50.0,9.0,67.0,22.0,86.0,pm25,sedang
3,52.0,81.0,50.0,10.0,59.0,28.0,81.0,pm25,sedang
3,61.0,104.0,53.0,12.0,47.0,35.0,104.0,pm25,tidak sehat
1,64.0,89.0,53.0,9.0,50.0,26.0,89.0,pm25,sedang
3,61.0,90.0,55.0,11.0,58.0,27.0,90.0,pm25,sedang
3,76.0,105.0,58.0,20.0,38.0,52.0,105.0,pm25,tidak sehat
3,63.0,101.0,53.0,10.0,48.0,18.0,101.0,pm25,tidak sehat
3,60.0,92.0,53.0,9.0,57.0,17.0,92.0,pm25,sedang
3,56.0,82.0,52.0,8.0,57.0,16.0,82.0,pm25,sedang
3,36.0,68.0,48.0,8.0,55.0,19.0,68.0,pm25,sedang
3,61.0,102.0,50.0,12.0,59.0,25.0,102.0,pm25,tidak sehat
3,65.0,104.0,52.0,10.0,47.0,20.0,104.0,pm25,tidak sehat
3,61.0,101.0,51.0,11.0,49.0,32.0,101.0,pm25,tidak sehat
4,73.0,116.0,53.0,15.0,53.0,40.0,116.0,pm25,tidak sehat
3,63.0,114.0,53.0,12.0,46.0,30.0,114.0,pm25,tidak sehat
3,60.0,100.0,54.0,9.0,42.0,21.0,100.0,pm25,sedang
3,62.0,103.0,51.0,13.0,40.0,22.0,103.0,pm25,tidak sehat
3,62.0,97.0,51.0,11.0,42.0,26.0,97.0,pm25,sedang
3,72.0,119.0,55.0,15.0,28.0,36.0,119.0,pm25,tidak sehat
3,73.0,106.0,55.0,12.0,34.0,34.0,106.0,pm25,tidak sehat
4,60.0,89.0,51.0,13.0,33.0,35.0,89.0,pm25,sedang
3,74.0,134.0,52.0,14.0,29.0,29.0,134.0,pm25,tidak sehat
3,66.0,106.0,52.0,13.0,33.0,27.0,106.0,pm25,tidak sehat
3,69.0,110.0,52.0,12.0,41.0,30.0,110.0,pm25,tidak sehat
3,69.0,106.0,51.0,12.0,38.0,34.0,106.0,pm25,tidak sehat
4,64.0,96.0,51.0,10.0,31.0,33.0,96.0,pm25,sedang
3,63.0,105.0,52.0,11.0,32.0,31.0,105.0,pm25,tidak sehat
3,76.0,123.0,51.0,11.0,44.0,27.0,123.0,pm25,tidak sehat
3,68.0,122.0,52.0,12.0,36.0,29.0,122.0,pm25,tidak sehat
3,87.0,140.0,52.0,17.0,39.0,41.0,140.0,pm25,tidak sehat
3,74.0,109.0,51.0,19.0,48.0,33.0,109.0,pm25,tidak sehat
3,79.0,118.0,55.0,16.0,32.0,38.0,118.0,pm25,tidak sehat
3,66.0,115.0,52.0,15.0,39.0,28.0,115.0,pm25,tidak sehat
3,66.0,111.0,51.0,11.0,45.0,30.0,111.0,pm25,tidak sehat
3,62.0,93.0,50.0,10.0,37.0,28.0,93.0,pm25,sedang
3,74.0,120.0,52.0,12.0,36.0,28.0,120.0,pm25,tidak sehat
3,73.0,109.0,51.0,13.0,34.0,24.0,109.0,pm25,tidak sehat
3,60.0,86.0,51.0,11.0,27.0,24.0,86.0,pm25,sedang
3,64.0,106.0,52.0,16.0,29.0,34.0,106.0,pm25,tidak sehat
1,68.0,88.0,54.0,12.0,35.0,31.0,88.0,pm25,sedang
3,58.0,80.0,53.0,10.0,39.0,32.0,80.0,pm25,sedang
3,70.0,109.0,53.0,12.0,46.0,41.0,109.0,pm25,tidak sehat
3,66.0,111.0,51.0,10.0,36.0,27.0,111.0,pm25,tidak sehat
3,56.0,88.0,52.0,9.0,27.0,21.0,88.0,pm25,sedang
3,36.0,61.0,50.0,8.0,47.0,19.0,61.0,pm25,sedang
3,69.0,110.0,54.0,20.0,45.0,45.0,110.0,pm25,tidak sehat
3,53.0,89.0,52.0,10.0,52.0,24.0,89.0,pm25,sedang
3,50.0,85.0,51.0,7.0,53.0,20.0,85.0,pm25,sedang
3,57.0,101.0,53.0,9.0,51.0,22.0,101.0,pm25,tidak sehat
4,56.0,83.0,50.0,10.0,68.0,19.0,83.0,pm25,sedang
1,58.0,81.0,52.0,11.0,54.0,34.0,81.0,pm25,sedang
3,61.0,99.0,52.0,11.0,58.0,36.0,99.0,pm25,sedang
3,64.0,119.0,54.0,14.0,48.0,32.0,119.0,pm25,tidak sehat
3,61.0,116.0,53.0,10.0,53.0,22.0,116.0,pm25,tidak sehat
3,57.0,109.0,53.0,8.0,47.0,26.0,109.0,pm25,tidak sehat
3,55.0,102.0,52.0,11.0,50.0,20.0,102.0,pm25,tidak sehat
3,56.0,98.0,50.0,10.0,54.0,19.0,98.0,pm25,sedang
3,53.0,89.0,49.0,12.0,47.0,33.0,89.0,pm25,sedang
1,49.0,71.0,49.0,10.0,49.0,28.0,71.0,pm25,sedang
3,61.0,102.0,57.0,13.0,63.0,38.0,102.0,pm25,tidak sehat
3,71.0,117.0,63.0,16.0,63.0,37.0,117.0,pm25,tidak sehat
3,58.0,91.0,59.0,11.0,65.0,38.0,91.0,pm25,sedang
3,70.0,127.0,61.0,12.0,58.0,35.0,127.0,pm25,tidak sehat
3,70.0,96.0,62.0,11.0,53.0,28.0,96.0,pm25,sedang
3,62.0,110.0,60.0,11.0,64.0,29.0,110.0,pm25,tidak sehat
1,65.0,90.0,67.0,11.0,54.0,33.0,90.0,pm25,sedang
3,66.0,103.0,66.0,10.0,58.0,35.0,103.0,pm25,tidak sehat
3,52.0,77.0,60.0,9.0,50.0,28.0,77.0,pm25,sedang
3,60.0,98.0,64.0,11.0,54.0,35.0,98.0,pm25,sedang
3,55.0,83.0,62.0,9.0,60.0,29.0,83.0,pm25,sedang
3,61.0,97.0,61.0,9.0,72.0,26.0,97.0,pm25,sedang
1,68.0,100.0,64.0,12.0,66.0,30.0,100.0,pm25,sedang
3,77.0,111.0,76.0,12.0,49.0,35.0,111.0,pm25,tidak sehat
3,57.0,91.0,63.0,9.0,58.0,31.0,91.0,pm25,sedang
3,73.0,131.0,65.0,12.0,70.0,35.0,131.0,pm25,tidak sehat
3,100.0,157.0,64.0,15.0,64.0,37.0,157.0,pm25,tidak sehat
3,68.0,122.0,63.0,15.0,63.0,44.0,122.0,pm25,tidak sehat
3,71.0,126.0,63.0,15.0,65.0,30.0,126.0,pm25,tidak sehat
3,57.0,88.0,58.0,11.0,45.0,26.0,88.0,pm25,sedang
4,52.0,81.0,60.0,18.0,42.0,35.0,81.0,pm25,sedang
3,50.0,96.0,73.0,11.0,50.0,27.0,96.0,pm25,sedang
2,53.0,74.0,61.0,11.0,57.0,32.0,74.0,pm25,sedang
3,73.0,120.0,82.0,18.0,46.0,48.0,120.0,pm25,tidak sehat
3,67.0,109.0,81.0,13.0,53.0,36.0,109.0,pm25,tidak sehat
3,68.0,113.0,60.0,17.0,62.0,36.0,113.0,pm25,tidak sehat
3,65.0,104.0,62.0,14.0,70.0,37.0,104.0,pm25,tidak sehat
3,75.0,130.0,67.0,16.0,50.0,43.0,130.0,pm25,tidak sehat
3,62.0,90.0,64.0,15.0,50.0,39.0,90.0,pm25,sedang
3,54.0,78.0,67.0,16.0,56.0,39.0,78.0,pm25,sedang
1,54.0,79.0,80.0,19.0,49.0,35.0,80.0,so2,sedang
3,64.0,103.0,81.0,15.0,58.0,40.0,103.0,pm25,tidak sehat
3,56.0,79.0,63.0,28.0,56.0,32.0,79.0,pm25,sedang
4,64.0,91.0,77.0,17.0,48.0,41.0,91.0,pm25,sedang
3,54.0,77.0,51.0,18.0,49.0,35.0,77.0,pm25,sedang
3,52.0,83.0,51.0,13.0,73.0,38.0,83.0,pm25,sedang
1,63.0,95.0,52.0,17.0,63.0,47.0,95.0,pm25,sedang
3,64.0,95.0,52.0,23.0,46.0,46.0,95.0,pm25,sedang
3,57.0,86.0,52.0,13.0,52.0,40.0,86.0,pm25,sedang
3,52.0,81.0,51.0,10.0,55.0,25.0,81.0,pm25,sedang
1,53.0,73.0,52.0,20.0,39.0,41.0,73.0,pm25,sedang
3,67.0,106.0,51.0,21.0,47.0,38.0,106.0,pm25,tidak sehat
3,61.0,100.0,51.0,11.0,36.0,25.0,100.0,pm25,sedang
3,47.0,71.0,51.0,12.0,36.0,32.0,71.0,pm25,sedang
3,44.0,63.0,47.0,10.0,38.0,19.0,63.0,pm25,sedang
3,52.0,82.0,47.0,16.0,52.0,40.0,82.0,pm25,sedang
3,50.0,68.0,47.0,13.0,46.0,34.0,68.0,pm25,sedang
3,36.0,58.0,47.0,9.0,36.0,17.0,58.0,pm25,sedang
2,53.0,82.0,47.0,11.0,41.0,14.0,82.0,pm25,sedang
3,60.0,99.0,50.0,13.0,45.0,35.0,99.0,pm25,sedang
3,63.0,106.0,43.0,18.0,56.0,35.0,106.0,pm25,tidak sehat
1,32.0,45.0,41.0,7.0,42.0,12.0,45.0,pm25,baik
3,37.0,58.0,43.0,8.0,41.0,17.0,58.0,pm25,sedang
2,52.0,76.0,41.0,19.0,45.0,44.0,76.0,pm25,sedang
3,29.0,45.0,42.0,7.0,41.0,12.0,45.0,pm25,baik
1,25.0,55.0,41.0,7.0,41.0,9.0,55.0,pm25,sedang
3,35.0,59.0,42.0,8.0,37.0,12.0,59.0,pm25,sedang
2,63.0,83.0,42.0,12.0,40.0,21.0,83.0,pm25,sedang
3,58.0,78.0,41.0,17.0,39.0,31.0,78.0,pm25,sedang
3,37.0,56.0,41.0,10.0,45.0,22.0,56.0,pm25,sedang
1,19.0,33.0,41.0,7.0,47.0,10.0,47.0,o3,baik
3,29.0,55.0,42.0,8.0,42.0,12.0,55.0,pm25,sedang
3,46.0,66.0,43.0,10.0,44.0,17.0,66.0,pm25,sedang
